zcta,total,car.alone,car.carpool,public.transit,walked,other.commute,worked.at.home,pct.car.alone,pct.car.carpool,pct.public.transit,pct.walked,pct.other.commute,pct.worked.at.home
01201,22180,18015,2251,384,621,303,606,0.8122182146077548,0.10148782687105501,0.017312894499549144,0.02799819657348963,0.013660955816050495,0.02732191163210099
01220,4040,3399,310,13,81,45,192,0.8413366336633663,0.07673267326732673,0.0032178217821782176,0.02004950495049505,0.011138613861386138,0.047524752475247525
01222,426,317,73,0,0,0,36,0.744131455399061,0.17136150234741784,0,0,0,0.08450704225352113
01223,1315,1078,107,0,14,10,106,0.8197718631178708,0.08136882129277566,0,0.01064638783269962,0.0076045627376425855,0.0806083650190114
01224,94,77,0,17,0,0,0,0.8191489361702128,0,0.18085106382978725,0,0,0
01225,1563,1480,13,0,30,9,31,0.946896992962252,0.008317338451695458,0,0.019193857965451054,0.005758157389635317,0.01983365323096609
01226,3566,2968,188,19,0,54,337,0.8323051037577117,0.05272013460459899,0.00532809871003926,0,0.01514301738642737,0.09450364554122266
01229,22,13,0,0,0,9,0,0.5909090909090909,0,0,0,0.4090909090909091,0
01230,4329,2876,493,85,549,7,319,0.6643566643566644,0.11388311388311388,0.019635019635019634,0.12681912681912683,0.001617001617001617,0.0736890736890737
01235,1528,1345,93,4,16,10,60,0.8802356020942408,0.06086387434554974,0.002617801047120419,0.010471204188481676,0.006544502617801047,0.03926701570680628
01236,657,390,17,0,0,96,154,0.593607305936073,0.0258751902587519,0,0,0.1461187214611872,0.2343987823439878
01237,1290,1071,54,0,27,20,118,0.8302325581395349,0.04186046511627907,0,0.020930232558139535,0.015503875968992248,0.09147286821705426
01238,2962,2480,193,21,120,2,146,0.837272113436867,0.06515867656988521,0.0070898041863605675,0.04051316677920324,6.752194463200541e-4,0.04929101958136394
01240,1861,1382,14,0,45,69,351,0.7426114991939817,0.007522837184309511,0,0.02418054809242343,0.03707684040838259,0.18860827512090275
01242,252,189,31,0,0,0,32,0.75,0.12301587301587301,0,0,0,0.12698412698412698
01243,163,131,7,0,6,3,16,0.803680981595092,0.04294478527607362,0,0.03680981595092025,0.018404907975460124,0.09815950920245399
01244,35,26,0,0,0,0,9,0.7428571428571429,0,0,0,0,0.2571428571428571
01245,451,267,22,6,38,38,80,0.5920177383592018,0.04878048780487805,0.013303769401330377,0.08425720620842572,0.08425720620842572,0.17738359201773837
01247,6983,5407,523,98,635,138,182,0.7743090362308463,0.07489617642846914,0.014034082772447371,0.090935128168409,0.019762279822425892,0.02606329657740226
01253,311,208,36,8,0,0,59,0.6688102893890675,0.1157556270096463,0.02572347266881029,0,0,0.18971061093247588
01254,511,354,57,0,5,16,79,0.6927592954990215,0.11154598825831702,0,0.009784735812133072,0.03131115459882583,0.15459882583170254
01255,473,362,21,5,8,17,60,0.7653276955602537,0.04439746300211417,0.010570824524312896,0.016913319238900635,0.035940803382663845,0.12684989429175475
01256,386,339,22,0,8,0,17,0.8782383419689119,0.05699481865284974,0,0.02072538860103627,0,0.04404145077720207
01257,1059,768,93,0,76,9,113,0.7252124645892352,0.08781869688385269,0,0.07176581680830972,0.0084985835694051,0.10670443814919736
01258,252,188,11,3,13,0,37,0.746031746031746,0.04365079365079365,0.011904761904761904,0.051587301587301584,0,0.14682539682539683
01259,257,197,20,4,7,10,19,0.7665369649805448,0.07782101167315175,0.01556420233463035,0.027237354085603113,0.038910505836575876,0.07392996108949416
01260,264,243,0,0,0,0,21,0.9204545454545454,0,0,0,0,0.07954545454545454
01262,535,214,28,5,81,20,187,0.4,0.052336448598130844,0.009345794392523364,0.15140186915887852,0.037383177570093455,0.34953271028037386
01264,92,63,4,4,11,0,10,0.6847826086956522,0.043478260869565216,0.043478260869565216,0.11956521739130435,0,0.10869565217391304
01266,738,578,11,3,22,0,124,0.7831978319783198,0.014905149051490514,0.0040650406504065045,0.02981029810298103,0,0.16802168021680217
01267,3804,1856,204,48,1390,82,224,0.4879074658254469,0.05362776025236593,0.012618296529968454,0.3654048370136698,0.021556256572029444,0.058885383806519455
01270,451,395,39,0,0,4,13,0.8758314855875832,0.08647450110864745,0,0,0.008869179600886918,0.028824833702882482
01301,8823,6899,804,51,410,106,553,0.7819335826816276,0.09112546752805169,0.005780346820809248,0.0464694548339567,0.012014054176583928,0.06267709395897088
01330,796,589,72,14,20,10,91,0.7399497487437185,0.09045226130653267,0.017587939698492462,0.02512562814070352,0.01256281407035176,0.114321608040201
01331,6167,4896,724,85,168,80,214,0.793903032268526,0.11739905951029674,0.01378303875466191,0.02724177071509648,0.012972271769093562,0.03470082698232528
01337,1290,1113,83,0,5,20,69,0.8627906976744186,0.06434108527131784,0,0.003875968992248062,0.015503875968992248,0.053488372093023255
01338,73,61,0,0,12,0,0,0.8356164383561644,0,0,0.1643835616438356,0,0
01339,603,470,48,2,31,9,43,0.7794361525704809,0.07960199004975124,0.003316749585406302,0.05140961857379768,0.014925373134328358,0.07131011608623548
01340,892,685,118,5,14,4,66,0.7679372197309418,0.13228699551569506,0.005605381165919282,0.01569506726457399,0.004484304932735426,0.07399103139013453
01341,1027,749,92,10,13,11,152,0.7293086660175268,0.08958130477117819,0.009737098344693282,0.012658227848101266,0.010710808179162609,0.14800389483933787
01342,680,365,61,7,197,15,35,0.5367647058823529,0.08970588235294118,0.010294117647058823,0.2897058823529412,0.022058823529411766,0.051470588235294115
01343,17,15,2,0,0,0,0,0.8823529411764706,0.11764705882352941,0,0,0,0
01344,691,582,48,15,28,4,14,0.8422575976845152,0.0694645441389291,0.02170767004341534,0.04052098408104197,0.005788712011577424,0.020260492040520984
01346,220,182,13,0,8,0,17,0.8272727272727273,0.05909090909090909,0,0.03636363636363636,0,0.07727272727272727
01347,137,94,43,0,0,0,0,0.6861313868613139,0.31386861313868614,0,0,0,0
01349,695,553,88,46,0,3,5,0.7956834532374101,0.12661870503597122,0.06618705035971223,0,0.004316546762589928,0.007194244604316547
01350,40,38,1,0,0,0,1,0.95,0.025,0,0,0,0.025
01351,1227,1066,62,7,15,20,57,0.8687856560717196,0.05052974735126324,0.0057049714751426246,0.012224938875305624,0.016299918500407497,0.04645476772616137
01354,1010,623,106,0,120,3,158,0.6168316831683168,0.10495049504950495,0,0.1188118811881188,0.0029702970297029703,0.15643564356435644
01355,462,367,58,6,0,0,31,0.7943722943722944,0.12554112554112554,0.012987012987012988,0,0,0.0670995670995671
01360,1567,1287,198,0,34,15,33,0.8213146139119336,0.1263560944479898,0,0.02169751116783663,0.009572431397574984,0.021059349074664963
01364,3530,2641,505,25,127,29,203,0.7481586402266289,0.14305949008498584,0.007082152974504249,0.03597733711048159,0.00821529745042493,0.0575070821529745
01366,645,478,84,3,21,0,59,0.7410852713178294,0.13023255813953488,0.004651162790697674,0.03255813953488372,0,0.09147286821705426
01367,267,193,33,0,16,2,23,0.7228464419475655,0.12359550561797752,0,0.0599250936329588,0.00749063670411985,0.08614232209737828
01368,609,537,40,0,13,13,6,0.8817733990147784,0.06568144499178982,0,0.021346469622331693,0.021346469622331693,0.009852216748768473
01370,1982,1546,142,0,123,19,152,0.7800201816347124,0.07164480322906155,0,0.062058526740666,0.00958627648839556,0.07669021190716448
01373,2440,1997,129,50,75,10,179,0.8184426229508197,0.052868852459016395,0.020491803278688523,0.030737704918032786,0.004098360655737705,0.07336065573770492
01375,2347,1635,238,399,38,10,27,0.6966340008521517,0.1014060502769493,0.170004260758415,0.016190881976991905,0.004260758414997869,0.011504047720494247
01376,2374,1791,194,30,123,26,210,0.7544229149115417,0.08171861836562763,0.012636899747262006,0.051811288963774224,0.010951979780960405,0.08845829823083404
01378,365,291,31,0,2,0,41,0.7972602739726027,0.08493150684931507,0,0.005479452054794521,0,0.11232876712328767
01379,384,286,40,7,12,0,39,0.7447916666666666,0.10416666666666667,0.018229166666666668,0.03125,0,0.1015625
01420,18748,13919,2462,431,644,699,593,0.7424258587582675,0.13132067420524857,0.022989118839342862,0.03435033070194154,0.03728397695754214,0.03163004053765735
01430,3447,2803,271,43,104,14,212,0.8131708732230926,0.0786190890629533,0.012474615607774877,0.03017116333043226,0.0040615027560197275,0.0615027560197273
01431,1704,1512,57,17,15,0,103,0.8873239436619719,0.03345070422535211,0.009976525821596244,0.008802816901408451,0,0.06044600938967136
01432,4801,4112,344,134,52,36,123,0.8564882316184128,0.07165173922099563,0.02791085190585295,0.010831076858987711,0.007498437825453031,0.025619662570297855
01434,257,143,0,7,9,66,32,0.556420233463035,0,0.027237354085603113,0.03501945525291829,0.25680933852140075,0.1245136186770428
01436,1698,1509,156,0,20,0,13,0.8886925795053003,0.09187279151943463,0,0.011778563015312132,0,0.0076560659599528855
01438,260,140,119,0,1,0,0,0.5384615384615384,0.4576923076923077,0,0.0038461538461538464,0,0
01440,9653,7538,1061,106,354,180,414,0.7808971304257744,0.1099140163679685,0.010981042163058117,0.036672537035118614,0.01864705272972133,0.04288822127835906
01450,5686,4404,448,229,83,27,495,0.7745339430179388,0.07879001055223356,0.04027435807245867,0.014597256419275414,0.0047485051002462185,0.08705592683784734
01451,2331,1726,69,165,37,7,327,0.7404547404547405,0.029601029601029602,0.07078507078507079,0.015873015873015872,0.003003003003003003,0.1402831402831403
01452,2637,2202,241,17,18,0,159,0.8350398179749715,0.09139173302995829,0.006446719757299962,0.006825938566552901,0,0.06029579067121729
01453,20961,16980,1926,276,466,330,983,0.810075855159582,0.09188492915414341,0.013167310719908402,0.022231763751729403,0.015743523686847002,0.0468966175277897
01460,5127,4242,201,190,66,0,428,0.8273844353423054,0.03920421299005266,0.03705870879656719,0.012873025160912814,0,0.0834796177101619
01462,5788,4952,308,69,17,50,392,0.8555632342778162,0.053213545266067724,0.011921216309606082,0.0029371112646855565,0.008638562543192813,0.06772633033863165
01463,6412,5492,325,79,54,0,462,0.8565190268247037,0.05068621334996881,0.012320648783530879,0.00842170929507174,0,0.07205240174672489
01464,3120,2549,156,161,52,24,178,0.8169871794871795,0.05,0.0516025641025641,0.016666666666666666,0.007692307692307693,0.05705128205128205
01467,172,108,13,0,14,0,37,0.627906976744186,0.0755813953488372,0,0.08139534883720931,0,0.21511627906976744
01468,2418,2206,173,0,0,0,39,0.91232423490488,0.07154673283705541,0,0,0,0.016129032258064516
01469,4005,3605,118,55,50,18,159,0.9001248439450686,0.029463171036204744,0.01373283395755306,0.012484394506866416,0.0044943820224719105,0.039700374531835204
01473,4101,3567,150,143,20,40,181,0.8697878566203365,0.036576444769568395,0.034869544013655204,0.00487685930260912,0.00975371860521824,0.04413557668861253
01474,942,768,42,0,0,27,105,0.8152866242038217,0.044585987261146494,0,0,0.028662420382165606,0.11146496815286625
01475,5657,4644,493,33,221,75,191,0.8209298214601379,0.08714866537033764,0.0058334806434505925,0.0390666430970479,0.0132579105532968,0.03376347887572918
01501,8550,7625,506,52,68,24,275,0.8918128654970761,0.059181286549707605,0.0060818713450292395,0.007953216374269005,0.002807017543859649,0.03216374269005848
01503,1640,1399,89,22,20,40,70,0.8530487804878049,0.05426829268292683,0.013414634146341463,0.012195121951219513,0.024390243902439025,0.042682926829268296
01504,5502,4798,443,33,35,34,159,0.8720465285350781,0.08051617593602327,0.0059978189749182115,0.006361323155216285,0.0061795710650672485,0.028898582333696837
01505,2522,2021,120,17,84,58,222,0.8013481363996828,0.047581284694686754,0.0067406819984139575,0.03330689928628073,0.022997620935765267,0.0880253766851705
01506,1787,1550,100,2,15,10,110,0.8673754896474538,0.05595970900951315,0.001119194180190263,0.008393956351426972,0.005595970900951315,0.06155567991046446
01507,6944,6013,501,16,14,0,400,0.8659274193548387,0.07214861751152074,0.002304147465437788,0.0020161290322580645,0,0.0576036866359447
01510,7752,6287,791,33,213,122,306,0.811016511867905,0.10203818369453044,0.0042569659442724455,0.027476780185758515,0.015737874097007224,0.039473684210526314
01515,1189,982,118,5,12,0,72,0.8259041211101766,0.0992430613961312,0.004205214465937763,0.010092514718250631,0,0.060555088309503784
01516,4968,4227,329,26,39,77,270,0.8508454106280193,0.06622383252818036,0.005233494363929146,0.00785024154589372,0.015499194847020933,0.05434782608695652
01518,1823,1403,182,0,1,1,236,0.7696105320899616,0.09983543609434997,0,5.485463521667581e-4,5.485463521667581e-4,0.12945693911135492
01519,3641,3044,175,121,16,12,273,0.8360340565778632,0.048063718758582806,0.03323262839879154,0.004394397143641857,0.0032957978577313925,0.07497940126338917
01520,8369,7319,491,41,49,76,393,0.8745369817182459,0.05866889712032501,0.0048990321424303976,0.005854940853148524,0.0090811327518222,0.04695901541402796
01521,1275,1073,152,0,0,11,39,0.8415686274509804,0.1192156862745098,0,0,0.008627450980392156,0.03058823529411765
01522,1568,1370,136,0,8,0,54,0.8737244897959183,0.08673469387755102,0,0.00510204081632653,0,0.03443877551020408
01523,3490,2973,77,58,66,75,241,0.8518624641833811,0.022063037249283667,0.0166189111747851,0.018911174785100286,0.02148997134670487,0.06905444126074499
01524,3900,3225,357,9,75,70,164,0.8269230769230769,0.09153846153846154,0.002307692307692308,0.019230769230769232,0.017948717948717947,0.04205128205128205
01525,179,179,0,0,0,0,0,1,0,0,0,0,0
01527,7281,5936,634,51,159,275,226,0.815272627386348,0.08707595110561736,0.007004532344458179,0.021837659662134322,0.03776953715149018,0.03103969234995193
01529,1757,1486,85,49,0,55,82,0.8457598178713717,0.048377916903813316,0.027888446215139442,0,0.03130335799658509,0.0466704610130905
01531,635,500,56,3,13,2,61,0.7874015748031497,0.08818897637795275,0.004724409448818898,0.02047244094488189,0.0031496062992125984,0.09606299212598425
01532,8330,6871,422,92,119,24,802,0.8248499399759904,0.050660264105642255,0.011044417767106842,0.014285714285714285,0.0028811524609843936,0.09627851140456183
01534,3571,3018,138,48,3,153,211,0.8451414169700364,0.038644637356482776,0.013441612993559227,8.401008120974517e-4,0.04284514141697004,0.059087090450854106
01535,2562,2169,167,41,93,0,92,0.8466042154566745,0.06518345042935207,0.01600312256049961,0.03629976580796253,0,0.03590944574551132
01536,4117,3242,338,151,49,78,259,0.7874666018945834,0.08209861549672091,0.03667719213019189,0.011901870293903327,0.018945834345397133,0.0629098858392033
01537,1249,1167,32,1,0,18,31,0.9343474779823859,0.025620496397117692,8.006405124099279e-4,0,0.014411529223378704,0.024819855884707767
01540,6089,5416,366,51,52,121,83,0.889472819839054,0.060108392182624405,0.00837575956643127,0.008539990146165216,0.01987190014780752,0.013631138117917557
01541,1924,1555,148,10,8,20,183,0.8082120582120582,0.07692307692307693,0.005197505197505198,0.004158004158004158,0.010395010395010396,0.09511434511434512
01542,1214,959,163,31,0,12,49,0.7899505766062603,0.1342668863261944,0.025535420098846788,0,0.009884678747940691,0.04036243822075782
01543,4802,4229,280,0,0,0,293,0.8806747188671387,0.05830903790087463,0,0,0,0.06101624323198667
01545,18836,15689,1324,611,183,113,916,0.8329263113187513,0.07029093225737948,0.03243788490125292,0.009715438521979189,0.005999150562752176,0.0486302824378849
01550,7936,6243,666,23,566,145,293,0.7866683467741935,0.08392137096774194,0.0028981854838709678,0.07132056451612903,0.01827116935483871,0.036920362903225805
01560,2253,1816,172,102,1,33,129,0.8060363959165557,0.07634265423879272,0.045272969374167776,4.438526409232135e-4,0.014647137150466045,0.05725699067909454
01561,164,164,0,0,0,0,0,1,0,0,0,0,0
01562,6370,5422,430,33,200,39,246,0.8511773940345368,0.06750392464678179,0.005180533751962323,0.03139717425431711,0.006122448979591836,0.038618524332810045
01564,4153,3473,353,29,0,0,298,0.8362629424512401,0.08499879605104743,0.006982903924873585,0,0,0.07175535757283891
01566,2832,2305,200,25,27,24,251,0.813912429378531,0.07062146892655367,0.00882768361581921,0.009533898305084746,0.00847457627118644,0.08862994350282485
01568,4011,3398,247,52,1,58,255,0.8471702817252555,0.061580653203689856,0.012964348042882073,2.493143854400399e-4,0.014460234355522314,0.06357516828721017
01569,7461,6840,214,11,12,68,316,0.916767189384801,0.028682482240986462,0.0014743331993030426,0.0016083634901487736,0.009114059777509717,0.04235357190725104
01570,8294,6685,705,35,312,106,451,0.8060043404870991,0.08500120569086086,0.004219918013021461,0.03761755485893417,0.01278032312515071,0.054376657824933686
01571,5766,4822,266,31,233,99,315,0.8362816510579257,0.046132500867152273,0.005376344086021506,0.040409295872355186,0.01716961498439126,0.05463059313215401
01581,9388,7294,820,314,112,214,634,0.7769492969748615,0.08734554750745632,0.03344695355773328,0.011930123561994035,0.022795057520238603,0.06753302087771623
01583,2807,2332,242,16,57,46,114,0.8307801923762024,0.0862130388314927,0.0057000356252226575,0.020306376914855716,0.016387602422515142,0.04061275382971143
01585,2316,1880,203,34,125,12,62,0.8117443868739206,0.08765112262521589,0.01468048359240069,0.05397236614853195,0.0051813471502590676,0.02677029360967185
