NAME,age.group,pop,pop.pct
"Round Mountain CDP, California",age.18.64,78,0.6964285714285714
"Round Mountain CDP, California",age.65.99,18,0.16071428571428573
"Oakley city, California",age.0.17,11861,0.29164720057045906
"Oakley city, California",age.18.64,25129,0.6178907767587105
"Oakley city, California",age.65.99,3679,0.09046202267083037
"Rodeo CDP, California",age.0.17,2395,0.2300451445586399
"Rodeo CDP, California",age.18.64,6726,0.6460474498126981
"Rodeo CDP, California",age.65.99,1290,0.123907405628662
"Coalinga city, California",age.0.17,4069,0.24603942435602855
"Coalinga city, California",age.18.64,11328,0.6849679525940259
"Coalinga city, California",age.65.99,1141,0.06899262304994558
"Fresno city, California",age.0.17,150242,0.2876672723478154
"Fresno city, California",age.18.64,315250,0.6036068982551405
"Fresno city, California",age.65.99,56785,0.1087258293970441
"West Sacramento city, California",age.0.17,14111,0.26712225040699655
"West Sacramento city, California",age.18.64,33032,0.6252981486389279
"West Sacramento city, California",age.65.99,5683,0.10757960095407565
"Interlaken CDP, California",age.0.17,1853,0.2576832151300236
"Interlaken CDP, California",age.18.64,4721,0.6565150883048255
"Interlaken CDP, California",age.65.99,617,0.08580169656515088
"Live Oak CDP, California",age.0.17,3611,0.2076480736055204
"Live Oak CDP, California",age.18.64,11085,0.6374353076480737
"Live Oak CDP, California",age.65.99,2694,0.15491661874640597
"Rio del Mar CDP, California",age.0.17,1689,0.17278772378516624
"Rio del Mar CDP, California",age.18.64,5668,0.579846547314578
"Rio del Mar CDP, California",age.65.99,2418,0.24736572890025577
"Nipomo CDP, California",age.0.17,3846,0.22046431642304384
"Nipomo CDP, California",age.18.64,10690,0.6127830323875035
"Nipomo CDP, California",age.65.99,2909,0.16675265118945257
"Oceanside city, California",age.0.17,37474,0.21366220230459151
"Oceanside city, California",age.18.64,110701,0.6311741329273786
"Oceanside city, California",age.65.99,27214,0.15516366476802992
"Markleeville CDP, California",age.0.17,19,0.13286713286713286
"Markleeville CDP, California",age.18.64,71,0.4965034965034965
"Markleeville CDP, California",age.65.99,53,0.3706293706293706
"Morro Bay city, California",age.0.17,1526,0.14407099697885195
"Morro Bay city, California",age.18.64,6040,0.5702416918429003
"Morro Bay city, California",age.65.99,3026,0.28568731117824775
"Fort Jones city, California",age.0.17,249,0.29927884615384615
"Fort Jones city, California",age.18.64,473,0.5685096153846154
"Fort Jones city, California",age.65.99,110,0.13221153846153846
"Grenada CDP, California",age.0.17,154,0.3228511530398323
"Grenada CDP, California",age.18.64,239,0.5010482180293501
"Grenada CDP, California",age.65.99,84,0.1761006289308176
"Norwalk city, California",age.0.17,25104,0.2370851670664677
"Norwalk city, California",age.18.64,68419,0.6461571879190828
"Norwalk city, California",age.65.99,12363,0.1167576450144495
"Lamont CDP, California",age.0.17,5124,0.3366180528182893
"Lamont CDP, California",age.18.64,9324,0.612534489554592
"Lamont CDP, California",age.65.99,774,0.05084745762711865
"Pine Mountain Club CDP, California",age.0.17,385,0.21353300055463117
"Pine Mountain Club CDP, California",age.18.64,979,0.5429839156960621
"Pine Mountain Club CDP, California",age.65.99,439,0.24348308374930672
"Shafter city, California",age.0.17,6384,0.3373672250700206
"Shafter city, California",age.18.64,11223,0.5930877767795804
"Shafter city, California",age.65.99,1316,0.06954499815039898
"Valley Acres CDP, California",age.0.17,172,0.2787682333873582
"Valley Acres CDP, California",age.18.64,356,0.5769854132901134
"Valley Acres CDP, California",age.65.99,89,0.14424635332252836
"Pearsonville CDP, California",age.0.17,0,0
"Pearsonville CDP, California",age.18.64,20,0.6896551724137931
"Pearsonville CDP, California",age.65.99,9,0.3103448275862069
"Tecopa CDP, California",age.0.17,35,0.23972602739726026
"Tecopa CDP, California",age.18.64,45,0.3082191780821918
"Tecopa CDP, California",age.65.99,66,0.4520547945205479
"Cromberg CDP, California",age.0.17,10,0.039525691699604744
"Cromberg CDP, California",age.18.64,96,0.3794466403162055
"Cromberg CDP, California",age.65.99,147,0.5810276679841897
"Graeagle CDP, California",age.0.17,73,0.12248322147651007
"Graeagle CDP, California",age.18.64,280,0.4697986577181208
"Graeagle CDP, California",age.65.99,243,0.4077181208053691
"Indian Falls CDP, California",age.0.17,0,0
"Indian Falls CDP, California",age.18.64,54,1
"Indian Falls CDP, California",age.65.99,0,0
"Plumas Eureka CDP, California",age.0.17,6,0.018018018018018018
"Plumas Eureka CDP, California",age.18.64,135,0.40540540540540543
"Plumas Eureka CDP, California",age.65.99,192,0.5765765765765766
"Prattville CDP, California",age.0.17,0,0
"Prattville CDP, California",age.18.64,12,0.42857142857142855
"Prattville CDP, California",age.65.99,16,0.5714285714285714
"Quincy CDP, California",age.0.17,339,0.17889182058047493
"Quincy CDP, California",age.18.64,1180,0.6226912928759895
"Quincy CDP, California",age.65.99,376,0.19841688654353562
"South Dos Palos CDP, California",age.0.17,489,0.2907253269916766
"South Dos Palos CDP, California",age.18.64,1068,0.6349583828775267
"South Dos Palos CDP, California",age.65.99,125,0.07431629013079667
"Bethel Island CDP, California",age.0.17,301,0.14975124378109453
"Bethel Island CDP, California",age.18.64,1253,0.6233830845771144
"Bethel Island CDP, California",age.65.99,456,0.22686567164179106
"Pleasanton city, California",age.0.17,20281,0.2508565562111148
"Pleasanton city, California",age.18.64,49302,0.609818546142714
"Pleasanton city, California",age.65.99,11264,0.13932489764617118
"Covelo CDP, California",age.0.17,261,0.2240343347639485
"Covelo CDP, California",age.18.64,636,0.5459227467811159
"Covelo CDP, California",age.65.99,268,0.23004291845493563
"Ukiah city, California",age.0.17,3837,0.2406246080521761
"Ukiah city, California",age.18.64,9751,0.6115013169446883
"Ukiah city, California",age.65.99,2358,0.14787407500313557
"Atwater city, California",age.0.17,9021,0.3089700996677741
"Atwater city, California",age.18.64,16891,0.5785183409254375
"Atwater city, California",age.65.99,3285,0.11251155940678836
"Oakland city, California",age.0.17,83311,0.19786862118268486
"Oakland city, California",age.18.64,283234,0.6726977356178243
"Oakland city, California",age.65.99,54497,0.1294336431994908
"Piedmont city, California",age.0.17,2876,0.2543332154227096
"Piedmont city, California",age.18.64,6090,0.5385567739653343
"Piedmont city, California",age.65.99,2342,0.20711001061195614
"Del Rey CDP, California",age.0.17,471,0.3144192256341789
"Del Rey CDP, California",age.18.64,919,0.6134846461949266
"Del Rey CDP, California",age.65.99,108,0.07209612817089453
"Fowler city, California",age.0.17,1875,0.29462602137020744
"Fowler city, California",age.18.64,3746,0.5886235072281584
"Fowler city, California",age.65.99,743,0.11675047140163419
"Kingsburg city, California",age.0.17,3275,0.27662809358898555
"Kingsburg city, California",age.18.64,6995,0.5908438212686883
"Kingsburg city, California",age.65.99,1569,0.1325280851423262
"Orange Cove city, California",age.0.17,3726,0.38958594730238394
"Orange Cove city, California",age.18.64,5007,0.523525721455458
"Orange Cove city, California",age.65.99,831,0.0868883312421581
"Burbank city, California",age.0.17,19610,0.18806041716614721
"Burbank city, California",age.18.64,69048,0.6621721409733877
"Burbank city, California",age.65.99,15617,0.14976744186046512
"Desert View Highlands CDP, California",age.0.17,668,0.2676282051282051
"Desert View Highlands CDP, California",age.18.64,1378,0.5520833333333334
"Desert View Highlands CDP, California",age.65.99,450,0.18028846153846154
"East Los Angeles CDP, California",age.0.17,32407,0.2704482295309071
"East Los Angeles CDP, California",age.18.64,74632,0.6228312483830856
"East Los Angeles CDP, California",age.65.99,12788,0.10672052208600732
"East Pasadena CDP, California",age.0.17,1167,0.1954446491374979
"East Pasadena CDP, California",age.18.64,3712,0.6216714118238151
"East Pasadena CDP, California",age.65.99,1092,0.182883939038687
"Hacienda Heights CDP, California",age.0.17,10636,0.19348735674004003
"Hacienda Heights CDP, California",age.18.64,34011,0.6187193014371475
"Hacienda Heights CDP, California",age.65.99,10323,0.18779334182281243
"Lakeside CDP, California",age.0.17,4919,0.21804078014184397
"Lakeside CDP, California",age.18.64,14453,0.6406471631205674
"Lakeside CDP, California",age.65.99,3188,0.14131205673758865
"National City city, California",age.0.17,12777,0.2098167367314766
"National City city, California",age.18.64,40476,0.6646741986337362
"National City city, California",age.65.99,7643,0.12550906463478717
"Rancho Santa Fe CDP, California",age.0.17,434,0.16750289463527596
"Rancho Santa Fe CDP, California",age.18.64,1425,0.5499807024314937
"Rancho Santa Fe CDP, California",age.65.99,732,0.28251640293323044
"San Marcos city, California",age.0.17,25355,0.26771478951314026
"San Marcos city, California",age.18.64,58297,0.6155381220369764
"San Marcos city, California",age.65.99,11057,0.11674708844988332
"Las Flores CDP (Tehama County), California",age.0.17,108,0.3673469387755102
"Las Flores CDP (Tehama County), California",age.18.64,180,0.6122448979591837
"Las Flores CDP (Tehama County), California",age.65.99,6,0.02040816326530612
"La Vina CDP, California",age.0.17,108,0.45188284518828453
"La Vina CDP, California",age.18.64,84,0.3514644351464435
"La Vina CDP, California",age.65.99,47,0.19665271966527198
"Lee Vining CDP, California",age.0.17,0,0
"Lee Vining CDP, California",age.18.64,89,1
"Lee Vining CDP, California",age.65.99,0,0
"Leggett CDP, California",age.0.17,18,0.2903225806451613
"Leggett CDP, California",age.18.64,42,0.6774193548387096
"Leggett CDP, California",age.65.99,2,0.03225806451612903
"Lindcove CDP, California",age.0.17,79,0.18036529680365296
"Lindcove CDP, California",age.18.64,309,0.7054794520547946
"Lindcove CDP, California",age.65.99,50,0.1141552511415525
"Lemon Hill CDP, California",age.0.17,4468,0.31696935300794554
"Lemon Hill CDP, California",age.18.64,8319,0.5901674233825198
"Lemon Hill CDP, California",age.65.99,1309,0.09286322360953463
"Leona Valley CDP, California",age.0.17,285,0.18026565464895636
"Leona Valley CDP, California",age.18.64,921,0.5825426944971537
"Leona Valley CDP, California",age.65.99,375,0.23719165085388993
"Likely CDP, California",age.0.17,0,NaN
"Likely CDP, California",age.18.64,0,NaN
"Likely CDP, California",age.65.99,0,NaN
"Linnell Camp CDP, California",age.0.17,274,0.39941690962099125
"Linnell Camp CDP, California",age.18.64,355,0.5174927113702624
"Linnell Camp CDP, California",age.65.99,57,0.08309037900874636
"Litchfield CDP, California",age.0.17,65,0.3651685393258427
"Litchfield CDP, California",age.18.64,75,0.42134831460674155
"Litchfield CDP, California",age.65.99,38,0.21348314606741572
"Little River CDP, California",age.0.17,56,0.2962962962962963
"Little River CDP, California",age.18.64,78,0.4126984126984127
"Little River CDP, California",age.65.99,55,0.291005291005291
"Lockwood CDP, California",age.0.17,238,0.39403973509933776
"Lockwood CDP, California",age.18.64,295,0.48841059602649006
"Lockwood CDP, California",age.65.99,71,0.11754966887417219
"Lodoga CDP, California",age.0.17,19,0.15079365079365079
"Lodoga CDP, California",age.18.64,71,0.5634920634920635
"Lodoga CDP, California",age.65.99,36,0.2857142857142857
"Loleta CDP, California",age.0.17,224,0.33136094674556216
"Loleta CDP, California",age.18.64,401,0.5931952662721893
"Loleta CDP, California",age.65.99,51,0.07544378698224852
"Loma Mar CDP, California",age.0.17,48,0.42105263157894735
"Loma Mar CDP, California",age.18.64,56,0.49122807017543857
"Loma Mar CDP, California",age.65.99,10,0.08771929824561403
"Lompico CDP, California",age.0.17,147,0.1657271702367531
"Lompico CDP, California",age.18.64,654,0.7373167981961668
"Lompico CDP, California",age.65.99,86,0.09695603156708005
"Long Barn CDP, California",age.0.17,0,0
"Long Barn CDP, California",age.18.64,56,0.6021505376344086
"Long Barn CDP, California",age.65.99,37,0.3978494623655914
"Lookout CDP, California",age.0.17,33,0.4342105263157895
"Lookout CDP, California",age.18.64,36,0.47368421052631576
"Lookout CDP, California",age.65.99,7,0.09210526315789473
"Los Berros CDP, California",age.0.17,77,0.1423290203327172
"Los Berros CDP, California",age.18.64,341,0.6303142329020333
"Los Berros CDP, California",age.65.99,123,0.22735674676524953
"Los Olivos CDP, California",age.0.17,138,0.16606498194945848
"Los Olivos CDP, California",age.18.64,498,0.5992779783393501
"Los Olivos CDP, California",age.65.99,195,0.23465703971119134
"Los Osos CDP, California",age.0.17,2944,0.18070218512153205
"Los Osos CDP, California",age.18.64,9261,0.5684384974220477
"Los Osos CDP, California",age.65.99,4087,0.2508593174564203
"Los Ranchos CDP, California",age.0.17,395,0.22832369942196531
"Los Ranchos CDP, California",age.18.64,841,0.4861271676300578
"Los Ranchos CDP, California",age.65.99,494,0.2855491329479769
"Lucerne Valley CDP, California",age.0.17,1138,0.20984694818366217
"Lucerne Valley CDP, California",age.18.64,3279,0.6046468744237506
"Lucerne Valley CDP, California",age.65.99,1006,0.18550617739258712
"Lytle Creek CDP, California",age.0.17,61,0.08425414364640885
"Lytle Creek CDP, California",age.18.64,484,0.6685082872928176
"Lytle Creek CDP, California",age.65.99,179,0.2472375690607735
"Mabie CDP, California",age.0.17,0,0
"Mabie CDP, California",age.18.64,14,0.1891891891891892
"Mabie CDP, California",age.65.99,60,0.8108108108108109
"McClellan Park CDP, California",age.0.17,178,0.2200247218788628
"McClellan Park CDP, California",age.18.64,470,0.580964153275649
"McClellan Park CDP, California",age.65.99,161,0.19901112484548825
"McClenney Tract CDP, California",age.0.17,0,0
"McClenney Tract CDP, California",age.18.64,39,0.9512195121951219
"McClenney Tract CDP, California",age.65.99,2,0.04878048780487805
"McGee Creek CDP, California",age.0.17,0,NaN
"McGee Creek CDP, California",age.18.64,0,NaN
"McGee Creek CDP, California",age.65.99,0,NaN
"McSwain CDP, California",age.0.17,961,0.232293932801547
"McSwain CDP, California",age.18.64,2487,0.6011602610587382
"McSwain CDP, California",age.65.99,689,0.16654580613971476
"Madison CDP, California",age.0.17,158,0.28063943161634103
"Madison CDP, California",age.18.64,365,0.6483126110124334
"Madison CDP, California",age.65.99,40,0.07104795737122557
"Mad River CDP, California",age.0.17,114,0.2638888888888889
"Mad River CDP, California",age.18.64,239,0.5532407407407407
"Mad River CDP, California",age.65.99,79,0.18287037037037038
"Manchester CDP, California",age.0.17,43,0.21608040201005024
"Manchester CDP, California",age.18.64,126,0.6331658291457286
"Manchester CDP, California",age.65.99,30,0.1507537688442211
